inserted_at,institution_id,in-patient,out-patient,total
2021-04-13,e81b1231-55bc-488a-abf3-9bf0883430ba,0.0,8.0,8.0
2021-04-13,e97d489f-0cea-4cc3-a049-651da1b567b9,0.0,4.0,4.0
2021-04-13,ebb63a9f-bad7-486c-a79e-393b3d0589d2,0.0,10.0,10.0
2021-04-13,ebc01199-49db-4461-abc9-9c0e872a8191,0.0,17.0,17.0
2021-04-13,ece0641a-2b44-4cb1-8e31-074dd5fbb4f1,1.0,24.0,25.0
2021-04-13,f0440cc7-e404-4a2c-bb0d-baf908e9ff25,0.0,22.0,22.0
2021-04-13,f44a6715-552e-40ea-8dd5-c690313e5072,0.0,10.0,10.0
2021-04-13,f7427dbb-e87d-4ed2-b168-136c244596b2,1.0,4.0,5.0
2021-04-13,f7a11005-e09a-431b-afe9-95e8ddac81d8,1.0,35.0,36.0
2021-04-14,01811bcf-ec5b-4a02-a64a-0ac551f9d0ac,0.0,9.0,9.0
2021-04-14,0503125e-929a-4eed-afd6-25213a7b87c7,0.0,85.0,85.0
2021-04-14,09415354-4eb1-4866-87bb-efffe23e196a,0.0,5.0,5.0
2021-04-14,097d4418-6d7c-4922-a703-bde5a6b64919,1.0,60.0,61.0
2021-04-14,0da8e9a5-855d-42c5-9435-d69e1019cafc,0.0,2.0,2.0
2021-04-14,0fa2e546-c292-4060-a05e-beb53fc31e72,0.0,12.0,12.0
2021-04-14,10ea7f56-d729-472f-a364-d0c796647abf,0.0,3.0,3.0
2021-04-14,18cb6e95-6073-4102-989e-1b133ac99b29,0.0,38.0,38.0
2021-04-14,19adebda-8361-4267-8ab0-7fe734377602,0.0,4.0,4.0
2021-04-14,19ae2f00-60e7-4db1-8719-644820cc04df,1.0,54.0,55.0
2021-04-14,19ae8e3b-075d-4caa-bdb7-535a971e6505,2.0,15.0,17.0
2021-04-14,1a75706d-889a-48ab-a6c7-1fbbd70aeda8,0.0,1.0,1.0
2021-04-14,26d4a16f-7684-413c-83d6-0efeb5f02cea,0.0,1.0,1.0
2021-04-14,29020005-046d-4f92-9999-04738b934b0f,3.0,33.0,36.0
2021-04-14,2fa0d571-e424-4ee7-ac8b-deb7792305a7,2.0,39.0,41.0
2021-04-14,33ca2840-08b5-4a3d-bad4-da63350becd9,0.0,34.0,34.0
2021-04-14,355cd89d-faa1-4620-8857-a05a24b513e3,0.0,14.0,14.0
2021-04-14,3651da1c-b313-445b-8a02-75f4b93d2f65,0.0,16.0,16.0
2021-04-14,384b1f28-514a-4a8f-8cc2-f5b2f94d7d09,0.0,21.0,21.0
2021-04-14,385b903b-1c27-4f09-bb9d-e48facb394e1,0.0,1.0,1.0
2021-04-14,39f04721-9871-45a8-bc2a-7c892487ba87,0.0,8.0,8.0
2021-04-14,3bbbf782-497c-4697-abda-0a88bbee1b38,2.0,36.0,38.0
2021-04-14,3fc67f73-037c-4f06-9edf-b7ff94cd1570,0.0,24.0,24.0
2021-04-14,43215a1a-2794-4ea9-bebd-4c09a2618e6c,0.0,18.0,18.0
2021-04-14,4389a67a-e4bb-4b93-918b-d417078736ae,0.0,3.0,3.0
2021-04-14,4531a46a-a197-4f87-a56a-5013e21efbcb,0.0,2.0,2.0
2021-04-14,46412e2a-6b5f-4d0c-9562-d89c01d15259,1.0,53.0,54.0
2021-04-14,47dc4136-1684-49ed-a1da-945486345c68,0.0,15.0,15.0
2021-04-14,4850e9c9-2945-4087-b4f9-6c302e44b84e,0.0,3.0,3.0
2021-04-14,54a4df3e-b280-4c89-9a72-aad7f18b761b,0.0,3.0,3.0
2021-04-14,589b11b0-d4bf-4b8b-b475-0bcbd6b4e361,3.0,23.0,26.0
2021-04-14,5cc2687c-e6b7-4e76-b7e5-2da37ae08cdb,0.0,15.0,15.0
2021-04-14,5ee1f2ed-2622-4012-8c2f-aca9f5c1af3f,2.0,21.0,23.0
2021-04-14,642c0f92-4819-4d1f-a85d-41d8cc54e74d,0.0,4.0,4.0
2021-04-14,658e24af-453e-4824-a049-5346a5e25964,0.0,9.0,9.0
2021-04-14,67d433c3-01fc-48b8-b86f-83c325fe51cf,1.0,48.0,49.0
2021-04-14,706652e6-6eed-4271-afe8-be8e8322e731,0.0,16.0,16.0
2021-04-14,7b71b487-8a7a-48ad-a817-0eb5b692bfe2,1.0,26.0,27.0
2021-04-14,7b9c90a6-86d3-487f-971a-cc8e2d9367be,0.0,8.0,8.0
2021-04-14,8295dc03-9ec7-4f44-9bab-b1ea94e2eef4,0.0,7.0,7.0
2021-04-14,880c9e5b-5cb2-4662-a1db-1bbc710b7886,0.0,31.0,31.0
2021-04-14,881b33dd-d7fe-429f-84db-807a82253199,0.0,14.0,14.0
2021-04-14,89629d26-4538-4730-a6f1-cddda2435218,0.0,30.0,30.0
2021-04-14,92fd8fe5-2f7b-4900-a902-0f5afaacd0f0,0.0,14.0,14.0
2021-04-14,9367d62f-6b99-46f8-8505-719e829ad667,0.0,2.0,2.0
2021-04-14,94a0a068-e4b8-4e3a-8757-5d2a627d6878,0.0,6.0,6.0
2021-04-14,9db090cf-184b-450e-a07a-97dee812ce0d,2.0,30.0,32.0
2021-04-14,9e1484a3-0235-48c5-aeed-c44451c918fa,0.0,3.0,3.0
2021-04-14,a471dd7c-e2dd-4cc1-a77c-2450d45b9bff,0.0,3.0,3.0
2021-04-14,a7058bfa-97cb-4ab0-a959-a782dd3ce6a8,0.0,8.0,8.0
2021-04-14,acc05561-603e-409d-9446-4d03353d7a5c,3.0,14.0,17.0
2021-04-14,b37cc3a6-ab60-4f74-89da-f004a87d6ff4,1.0,15.0,16.0
2021-04-14,bd9a1f13-a52c-4372-a63c-1e49bd7a7bf3,3.0,20.0,23.0
2021-04-14,bdd4965b-3cb0-443a-b8de-37c86e621d6c,0.0,6.0,6.0
2021-04-14,bf2cf4ca-dac3-4515-ad33-ef66efebeab5,0.0,18.0,18.0
2021-04-14,c2dc34b5-7a9b-4dcb-85ae-b3b6c23d823e,0.0,24.0,24.0
2021-04-14,c7d5aa80-47af-45fd-95d3-c575a44806e5,0.0,3.0,3.0
2021-04-14,cd059388-fcb3-4c40-b156-2ed1962bd47b,0.0,9.0,9.0
2021-04-14,cd756fae-c3e3-4176-a4f1-3e5360718d1d,2.0,8.0,10.0
2021-04-14,cf3a43b2-0fef-4db8-873b-6b24e49cfbf3,0.0,21.0,21.0
2021-04-14,d1ec3213-ae35-4ab3-b45f-72feca0fd5f3,0.0,2.0,2.0
2021-04-14,d4212333-dc53-44f1-a167-d65825a1e727,0.0,2.0,2.0
2021-04-14,d8c45b45-c70a-47d6-81ba-da8e0cfac6e0,0.0,2.0,2.0
2021-04-14,d9f64a07-9c47-4f6e-8bbe-a473a688a735,8.0,142.0,150.0
2021-04-14,db06e5e0-8f6f-45d8-92fd-92ce96992012,1.0,13.0,14.0
2021-04-14,e2adc287-86ec-4341-b43d-13cb91255662,0.0,8.0,8.0
2021-04-14,e3115277-d57b-492c-bf7a-1c432ecb473b,0.0,9.0,9.0
2021-04-14,e81b1231-55bc-488a-abf3-9bf0883430ba,0.0,8.0,8.0
2021-04-14,e97d489f-0cea-4cc3-a049-651da1b567b9,0.0,9.0,9.0
2021-04-14,ebb63a9f-bad7-486c-a79e-393b3d0589d2,1.0,9.0,10.0
2021-04-14,ebc01199-49db-4461-abc9-9c0e872a8191,0.0,10.0,10.0
2021-04-14,ece0641a-2b44-4cb1-8e31-074dd5fbb4f1,1.0,38.0,39.0
2021-04-14,f0440cc7-e404-4a2c-bb0d-baf908e9ff25,1.0,18.0,19.0
2021-04-14,f44a6715-552e-40ea-8dd5-c690313e5072,0.0,8.0,8.0
2021-04-14,f7427dbb-e87d-4ed2-b168-136c244596b2,0.0,3.0,3.0
2021-04-14,f7a11005-e09a-431b-afe9-95e8ddac81d8,2.0,27.0,29.0
2021-04-15,01811bcf-ec5b-4a02-a64a-0ac551f9d0ac,0.0,26.0,26.0
2021-04-15,0503125e-929a-4eed-afd6-25213a7b87c7,1.0,56.0,57.0
2021-04-15,09415354-4eb1-4866-87bb-efffe23e196a,0.0,1.0,1.0
2021-04-15,097d4418-6d7c-4922-a703-bde5a6b64919,3.0,53.0,56.0
2021-04-15,0da8e9a5-855d-42c5-9435-d69e1019cafc,1.0,1.0,2.0
2021-04-15,0fa2e546-c292-4060-a05e-beb53fc31e72,0.0,8.0,8.0
2021-04-15,1066dbac-ab88-4397-a6b1-389e8a957f41,0.0,1.0,1.0
2021-04-15,10ea7f56-d729-472f-a364-d0c796647abf,0.0,1.0,1.0
2021-04-15,133cb894-ef0c-4ebd-9100-76431a60fac5,0.0,1.0,1.0
2021-04-15,18cb6e95-6073-4102-989e-1b133ac99b29,0.0,27.0,27.0
2021-04-15,19adebda-8361-4267-8ab0-7fe734377602,0.0,1.0,1.0
2021-04-15,19ae2f00-60e7-4db1-8719-644820cc04df,4.0,91.0,95.0
2021-04-15,19ae8e3b-075d-4caa-bdb7-535a971e6505,3.0,16.0,19.0
2021-04-15,1a75706d-889a-48ab-a6c7-1fbbd70aeda8,0.0,1.0,1.0
2021-04-15,29020005-046d-4f92-9999-04738b934b0f,1.0,29.0,30.0
2021-04-15,2fa0d571-e424-4ee7-ac8b-deb7792305a7,3.0,35.0,38.0
2021-04-15,33ca2840-08b5-4a3d-bad4-da63350becd9,0.0,10.0,10.0
2021-04-15,355cd89d-faa1-4620-8857-a05a24b513e3,0.0,13.0,13.0
2021-04-15,3651da1c-b313-445b-8a02-75f4b93d2f65,0.0,18.0,18.0
2021-04-15,384b1f28-514a-4a8f-8cc2-f5b2f94d7d09,2.0,17.0,19.0
2021-04-15,39f04721-9871-45a8-bc2a-7c892487ba87,0.0,11.0,11.0
2021-04-15,3b883d89-83bd-41a1-9eb1-ee76eb22d897,0.0,4.0,4.0
2021-04-15,3bbbf782-497c-4697-abda-0a88bbee1b38,2.0,34.0,36.0
2021-04-15,3fc67f73-037c-4f06-9edf-b7ff94cd1570,0.0,18.0,18.0
2021-04-15,43215a1a-2794-4ea9-bebd-4c09a2618e6c,0.0,21.0,21.0
2021-04-15,4389a67a-e4bb-4b93-918b-d417078736ae,0.0,3.0,3.0
2021-04-15,4531a46a-a197-4f87-a56a-5013e21efbcb,0.0,1.0,1.0
2021-04-15,46412e2a-6b5f-4d0c-9562-d89c01d15259,0.0,23.0,23.0
2021-04-15,47dc4136-1684-49ed-a1da-945486345c68,0.0,9.0,9.0
2021-04-15,4850e9c9-2945-4087-b4f9-6c302e44b84e,0.0,5.0,5.0
2021-04-15,54a4df3e-b280-4c89-9a72-aad7f18b761b,0.0,10.0,10.0
2021-04-15,589b11b0-d4bf-4b8b-b475-0bcbd6b4e361,1.0,22.0,23.0
2021-04-15,5cc2687c-e6b7-4e76-b7e5-2da37ae08cdb,2.0,8.0,10.0
2021-04-15,5ee1f2ed-2622-4012-8c2f-aca9f5c1af3f,0.0,37.0,37.0
2021-04-15,642c0f92-4819-4d1f-a85d-41d8cc54e74d,0.0,3.0,3.0
2021-04-15,658e24af-453e-4824-a049-5346a5e25964,1.0,3.0,4.0
2021-04-15,67d433c3-01fc-48b8-b86f-83c325fe51cf,0.0,30.0,30.0
2021-04-15,706652e6-6eed-4271-afe8-be8e8322e731,0.0,20.0,20.0
2021-04-15,7b71b487-8a7a-48ad-a817-0eb5b692bfe2,0.0,10.0,10.0
2021-04-15,7b9c90a6-86d3-487f-971a-cc8e2d9367be,1.0,6.0,7.0
2021-04-15,8295dc03-9ec7-4f44-9bab-b1ea94e2eef4,0.0,5.0,5.0
2021-04-15,84db8381-f21f-4502-9914-a6a21aa3934a,0.0,1.0,1.0
2021-04-15,880c9e5b-5cb2-4662-a1db-1bbc710b7886,0.0,12.0,12.0
2021-04-15,881b33dd-d7fe-429f-84db-807a82253199,2.0,6.0,8.0
2021-04-15,89629d26-4538-4730-a6f1-cddda2435218,3.0,32.0,35.0
2021-04-15,92fd8fe5-2f7b-4900-a902-0f5afaacd0f0,0.0,11.0,11.0
2021-04-15,9367d62f-6b99-46f8-8505-719e829ad667,0.0,1.0,1.0
2021-04-15,94a0a068-e4b8-4e3a-8757-5d2a627d6878,0.0,2.0,2.0
2021-04-15,98503309-e842-4f88-ae02-214a481417ba,4.0,2.0,6.0
2021-04-15,9db090cf-184b-450e-a07a-97dee812ce0d,1.0,75.0,76.0
2021-04-15,9db63f62-5c58-4303-919e-e23681909271,0.0,3.0,3.0
2021-04-15,9e1484a3-0235-48c5-aeed-c44451c918fa,0.0,1.0,1.0
2021-04-15,a7058bfa-97cb-4ab0-a959-a782dd3ce6a8,3.0,13.0,16.0
2021-04-15,acc05561-603e-409d-9446-4d03353d7a5c,0.0,12.0,12.0
2021-04-15,b05bec66-9c3b-4381-9ad2-0636481ca919,1.0,1.0,2.0
2021-04-15,b37cc3a6-ab60-4f74-89da-f004a87d6ff4,0.0,20.0,20.0
2021-04-15,bd9a1f13-a52c-4372-a63c-1e49bd7a7bf3,0.0,11.0,11.0
2021-04-15,bdd4965b-3cb0-443a-b8de-37c86e621d6c,0.0,8.0,8.0
2021-04-15,bf2cf4ca-dac3-4515-ad33-ef66efebeab5,0.0,11.0,11.0
2021-04-15,c2dc34b5-7a9b-4dcb-85ae-b3b6c23d823e,0.0,37.0,37.0
2021-04-15,c7d5aa80-47af-45fd-95d3-c575a44806e5,0.0,6.0,6.0
2021-04-15,cd059388-fcb3-4c40-b156-2ed1962bd47b,0.0,5.0,5.0
2021-04-15,cd756fae-c3e3-4176-a4f1-3e5360718d1d,1.0,9.0,10.0
2021-04-15,cf3a43b2-0fef-4db8-873b-6b24e49cfbf3,0.0,26.0,26.0
2021-04-15,d4212333-dc53-44f1-a167-d65825a1e727,0.0,7.0,7.0
2021-04-15,d9f64a07-9c47-4f6e-8bbe-a473a688a735,7.0,133.0,140.0
2021-04-15,db06e5e0-8f6f-45d8-92fd-92ce96992012,2.0,9.0,11.0
2021-04-15,e2adc287-86ec-4341-b43d-13cb91255662,0.0,14.0,14.0
2021-04-15,e3115277-d57b-492c-bf7a-1c432ecb473b,0.0,6.0,6.0
2021-04-15,e81b1231-55bc-488a-abf3-9bf0883430ba,0.0,9.0,9.0
2021-04-15,e97d489f-0cea-4cc3-a049-651da1b567b9,0.0,3.0,3.0
2021-04-15,ebb63a9f-bad7-486c-a79e-393b3d0589d2,0.0,13.0,13.0
2021-04-15,ebc01199-49db-4461-abc9-9c0e872a8191,0.0,8.0,8.0
2021-04-15,ece0641a-2b44-4cb1-8e31-074dd5fbb4f1,1.0,43.0,44.0
2021-04-15,f0440cc7-e404-4a2c-bb0d-baf908e9ff25,0.0,18.0,18.0
2021-04-15,f44a6715-552e-40ea-8dd5-c690313e5072,0.0,5.0,5.0
2021-04-15,f7427dbb-e87d-4ed2-b168-136c244596b2,1.0,0.0,1.0
2021-04-15,f7a11005-e09a-431b-afe9-95e8ddac81d8,4.0,35.0,39.0
2021-04-16,01811bcf-ec5b-4a02-a64a-0ac551f9d0ac,0.0,25.0,25.0
2021-04-16,0503125e-929a-4eed-afd6-25213a7b87c7,1.0,34.0,35.0
2021-04-16,09415354-4eb1-4866-87bb-efffe23e196a,0.0,1.0,1.0
2021-04-16,097d4418-6d7c-4922-a703-bde5a6b64919,2.0,42.0,44.0
2021-04-16,0da8e9a5-855d-42c5-9435-d69e1019cafc,0.0,5.0,5.0
2021-04-16,0fa2e546-c292-4060-a05e-beb53fc31e72,0.0,12.0,12.0
2021-04-16,18cb6e95-6073-4102-989e-1b133ac99b29,0.0,30.0,30.0
2021-04-16,19ae2f00-60e7-4db1-8719-644820cc04df,5.0,66.0,71.0
2021-04-16,19ae8e3b-075d-4caa-bdb7-535a971e6505,0.0,4.0,4.0
2021-04-16,1fb76d53-e58e-4e10-b5ac-1b288a87efb2,0.0,2.0,2.0
2021-04-16,29020005-046d-4f92-9999-04738b934b0f,4.0,13.0,17.0
2021-04-16,2fa0d571-e424-4ee7-ac8b-deb7792305a7,1.0,25.0,26.0
2021-04-16,33ca2840-08b5-4a3d-bad4-da63350becd9,0.0,11.0,11.0
2021-04-16,355cd89d-faa1-4620-8857-a05a24b513e3,0.0,13.0,13.0
2021-04-16,3651da1c-b313-445b-8a02-75f4b93d2f65,0.0,12.0,12.0
2021-04-16,384b1f28-514a-4a8f-8cc2-f5b2f94d7d09,7.0,8.0,15.0
2021-04-16,385b903b-1c27-4f09-bb9d-e48facb394e1,0.0,1.0,1.0
2021-04-16,39f04721-9871-45a8-bc2a-7c892487ba87,0.0,9.0,9.0
2021-04-16,3b883d89-83bd-41a1-9eb1-ee76eb22d897,0.0,2.0,2.0
2021-04-16,3bbbf782-497c-4697-abda-0a88bbee1b38,10.0,42.0,52.0
2021-04-16,3fc67f73-037c-4f06-9edf-b7ff94cd1570,1.0,22.0,23.0
2021-04-16,43215a1a-2794-4ea9-bebd-4c09a2618e6c,0.0,12.0,12.0
2021-04-16,4389a67a-e4bb-4b93-918b-d417078736ae,0.0,4.0,4.0
2021-04-16,4531a46a-a197-4f87-a56a-5013e21efbcb,0.0,2.0,2.0
2021-04-16,46412e2a-6b5f-4d0c-9562-d89c01d15259,1.0,23.0,24.0
2021-04-16,47dc4136-1684-49ed-a1da-945486345c68,0.0,11.0,11.0
2021-04-16,4850e9c9-2945-4087-b4f9-6c302e44b84e,0.0,4.0,4.0
2021-04-16,54a4df3e-b280-4c89-9a72-aad7f18b761b,0.0,4.0,4.0
2021-04-16,589b11b0-d4bf-4b8b-b475-0bcbd6b4e361,1.0,15.0,16.0
2021-04-16,5cc2687c-e6b7-4e76-b7e5-2da37ae08cdb,1.0,2.0,3.0
2021-04-16,5ee1f2ed-2622-4012-8c2f-aca9f5c1af3f,1.0,22.0,23.0
2021-04-16,642c0f92-4819-4d1f-a85d-41d8cc54e74d,0.0,4.0,4.0
2021-04-16,658e24af-453e-4824-a049-5346a5e25964,0.0,1.0,1.0
2021-04-16,67d433c3-01fc-48b8-b86f-83c325fe51cf,3.0,47.0,50.0
2021-04-16,706652e6-6eed-4271-afe8-be8e8322e731,2.0,14.0,16.0
2021-04-16,7b71b487-8a7a-48ad-a817-0eb5b692bfe2,4.0,14.0,18.0
2021-04-16,7b9c90a6-86d3-487f-971a-cc8e2d9367be,0.0,3.0,3.0
2021-04-16,8295dc03-9ec7-4f44-9bab-b1ea94e2eef4,0.0,5.0,5.0
2021-04-16,880c9e5b-5cb2-4662-a1db-1bbc710b7886,0.0,12.0,12.0
2021-04-16,881b33dd-d7fe-429f-84db-807a82253199,0.0,10.0,10.0
2021-04-16,89629d26-4538-4730-a6f1-cddda2435218,0.0,38.0,38.0
2021-04-16,92fd8fe5-2f7b-4900-a902-0f5afaacd0f0,0.0,12.0,12.0
2021-04-16,94a0a068-e4b8-4e3a-8757-5d2a627d6878,0.0,11.0,11.0
2021-04-16,98503309-e842-4f88-ae02-214a481417ba,0.0,3.0,3.0
2021-04-16,9db090cf-184b-450e-a07a-97dee812ce0d,0.0,41.0,41.0
2021-04-16,9db63f62-5c58-4303-919e-e23681909271,0.0,2.0,2.0
2021-04-16,9e1484a3-0235-48c5-aeed-c44451c918fa,0.0,2.0,2.0
2021-04-16,a7058bfa-97cb-4ab0-a959-a782dd3ce6a8,2.0,8.0,10.0
2021-04-16,acc05561-603e-409d-9446-4d03353d7a5c,0.0,12.0,12.0
2021-04-16,b05bec66-9c3b-4381-9ad2-0636481ca919,0.0,6.0,6.0
2021-04-16,b37cc3a6-ab60-4f74-89da-f004a87d6ff4,0.0,10.0,10.0
2021-04-16,bd9a1f13-a52c-4372-a63c-1e49bd7a7bf3,1.0,10.0,11.0
2021-04-16,bdd4965b-3cb0-443a-b8de-37c86e621d6c,0.0,5.0,5.0
2021-04-16,bf2cf4ca-dac3-4515-ad33-ef66efebeab5,1.0,15.0,16.0
2021-04-16,c2dc34b5-7a9b-4dcb-85ae-b3b6c23d823e,1.0,28.0,29.0
2021-04-16,c7d5aa80-47af-45fd-95d3-c575a44806e5,0.0,14.0,14.0
2021-04-16,cd059388-fcb3-4c40-b156-2ed1962bd47b,0.0,3.0,3.0
2021-04-16,cd756fae-c3e3-4176-a4f1-3e5360718d1d,2.0,14.0,16.0
2021-04-16,cf3a43b2-0fef-4db8-873b-6b24e49cfbf3,0.0,17.0,17.0
2021-04-16,d1ec3213-ae35-4ab3-b45f-72feca0fd5f3,0.0,2.0,2.0
2021-04-16,d4212333-dc53-44f1-a167-d65825a1e727,0.0,1.0,1.0
2021-04-16,d8c45b45-c70a-47d6-81ba-da8e0cfac6e0,0.0,3.0,3.0
2021-04-16,d9f64a07-9c47-4f6e-8bbe-a473a688a735,5.0,103.0,108.0
2021-04-16,db06e5e0-8f6f-45d8-92fd-92ce96992012,0.0,13.0,13.0
2021-04-16,e2adc287-86ec-4341-b43d-13cb91255662,2.0,7.0,9.0
2021-04-16,e3115277-d57b-492c-bf7a-1c432ecb473b,1.0,6.0,7.0
2021-04-16,e81b1231-55bc-488a-abf3-9bf0883430ba,0.0,6.0,6.0
2021-04-16,ebb63a9f-bad7-486c-a79e-393b3d0589d2,0.0,12.0,12.0
2021-04-16,ebc01199-49db-4461-abc9-9c0e872a8191,0.0,5.0,5.0
2021-04-16,ece0641a-2b44-4cb1-8e31-074dd5fbb4f1,1.0,44.0,45.0
2021-04-16,f0440cc7-e404-4a2c-bb0d-baf908e9ff25,2.0,28.0,30.0
2021-04-16,f7427dbb-e87d-4ed2-b168-136c244596b2,0.0,6.0,6.0
2021-04-16,f7a11005-e09a-431b-afe9-95e8ddac81d8,2.0,30.0,32.0
2021-04-17,01811bcf-ec5b-4a02-a64a-0ac551f9d0ac,0.0,13.0,13.0
2021-04-17,0503125e-929a-4eed-afd6-25213a7b87c7,3.0,27.0,30.0
2021-04-17,09415354-4eb1-4866-87bb-efffe23e196a,0.0,6.0,6.0
2021-04-17,097d4418-6d7c-4922-a703-bde5a6b64919,2.0,36.0,38.0
2021-04-17,0da8e9a5-855d-42c5-9435-d69e1019cafc,0.0,1.0,1.0
2021-04-17,0fa2e546-c292-4060-a05e-beb53fc31e72,0.0,13.0,13.0
2021-04-17,18cb6e95-6073-4102-989e-1b133ac99b29,0.0,14.0,14.0
2021-04-17,19adebda-8361-4267-8ab0-7fe734377602,0.0,5.0,5.0
2021-04-17,19ae2f00-60e7-4db1-8719-644820cc04df,1.0,68.0,69.0
2021-04-17,1a75706d-889a-48ab-a6c7-1fbbd70aeda8,0.0,5.0,5.0
2021-04-17,29020005-046d-4f92-9999-04738b934b0f,0.0,10.0,10.0
2021-04-17,2fa0d571-e424-4ee7-ac8b-deb7792305a7,1.0,25.0,26.0
2021-04-17,33ca2840-08b5-4a3d-bad4-da63350becd9,0.0,10.0,10.0
2021-04-17,355cd89d-faa1-4620-8857-a05a24b513e3,0.0,13.0,13.0
2021-04-17,3651da1c-b313-445b-8a02-75f4b93d2f65,0.0,5.0,5.0
2021-04-17,384b1f28-514a-4a8f-8cc2-f5b2f94d7d09,2.0,8.0,10.0
2021-04-17,3bbbf782-497c-4697-abda-0a88bbee1b38,7.0,32.0,39.0
2021-04-17,3fc67f73-037c-4f06-9edf-b7ff94cd1570,0.0,23.0,23.0
2021-04-17,43215a1a-2794-4ea9-bebd-4c09a2618e6c,0.0,18.0,18.0
2021-04-17,4389a67a-e4bb-4b93-918b-d417078736ae,0.0,8.0,8.0
2021-04-17,4531a46a-a197-4f87-a56a-5013e21efbcb,0.0,2.0,2.0
2021-04-17,46412e2a-6b5f-4d0c-9562-d89c01d15259,0.0,5.0,5.0
2021-04-17,47dc4136-1684-49ed-a1da-945486345c68,0.0,9.0,9.0
2021-04-17,4850e9c9-2945-4087-b4f9-6c302e44b84e,0.0,6.0,6.0
2021-04-17,4a94ba5f-a198-47e0-8eac-817b6991a962,0.0,1.0,1.0
2021-04-17,54a4df3e-b280-4c89-9a72-aad7f18b761b,0.0,13.0,13.0
2021-04-17,589b11b0-d4bf-4b8b-b475-0bcbd6b4e361,3.0,27.0,30.0
2021-04-17,5cc2687c-e6b7-4e76-b7e5-2da37ae08cdb,0.0,10.0,10.0
2021-04-17,5ee1f2ed-2622-4012-8c2f-aca9f5c1af3f,0.0,16.0,16.0
2021-04-17,642c0f92-4819-4d1f-a85d-41d8cc54e74d,0.0,5.0,5.0
2021-04-17,658e24af-453e-4824-a049-5346a5e25964,0.0,6.0,6.0
2021-04-17,67d433c3-01fc-48b8-b86f-83c325fe51cf,1.0,70.0,71.0
2021-04-17,706652e6-6eed-4271-afe8-be8e8322e731,0.0,19.0,19.0
2021-04-17,77d99d53-91d7-4649-8eea-cf3bfd715768,1.0,1.0,2.0
2021-04-17,7b71b487-8a7a-48ad-a817-0eb5b692bfe2,1.0,4.0,5.0
2021-04-17,7b9c90a6-86d3-487f-971a-cc8e2d9367be,1.0,4.0,5.0
2021-04-17,8295dc03-9ec7-4f44-9bab-b1ea94e2eef4,0.0,8.0,8.0
2021-04-17,880c9e5b-5cb2-4662-a1db-1bbc710b7886,0.0,2.0,2.0
2021-04-17,881b33dd-d7fe-429f-84db-807a82253199,0.0,6.0,6.0
2021-04-17,89629d26-4538-4730-a6f1-cddda2435218,4.0,43.0,47.0
2021-04-17,92fd8fe5-2f7b-4900-a902-0f5afaacd0f0,0.0,8.0,8.0
2021-04-17,94a0a068-e4b8-4e3a-8757-5d2a627d6878,0.0,2.0,2.0
2021-04-17,98503309-e842-4f88-ae02-214a481417ba,0.0,12.0,12.0
2021-04-17,9db090cf-184b-450e-a07a-97dee812ce0d,0.0,11.0,11.0
2021-04-17,9e1484a3-0235-48c5-aeed-c44451c918fa,0.0,3.0,3.0
2021-04-17,a471dd7c-e2dd-4cc1-a77c-2450d45b9bff,0.0,3.0,3.0
2021-04-17,a7058bfa-97cb-4ab0-a959-a782dd3ce6a8,0.0,14.0,14.0
2021-04-17,acc05561-603e-409d-9446-4d03353d7a5c,1.0,15.0,16.0
2021-04-17,b05bec66-9c3b-4381-9ad2-0636481ca919,0.0,7.0,7.0
2021-04-17,b37cc3a6-ab60-4f74-89da-f004a87d6ff4,0.0,9.0,9.0
2021-04-17,bd9a1f13-a52c-4372-a63c-1e49bd7a7bf3,2.0,7.0,9.0
2021-04-17,bdd4965b-3cb0-443a-b8de-37c86e621d6c,0.0,16.0,16.0
2021-04-17,bf2cf4ca-dac3-4515-ad33-ef66efebeab5,0.0,10.0,10.0
2021-04-17,c2dc34b5-7a9b-4dcb-85ae-b3b6c23d823e,0.0,22.0,22.0
2021-04-17,c7d5aa80-47af-45fd-95d3-c575a44806e5,0.0,7.0,7.0
2021-04-17,cd756fae-c3e3-4176-a4f1-3e5360718d1d,1.0,0.0,1.0
2021-04-17,cf3a43b2-0fef-4db8-873b-6b24e49cfbf3,0.0,16.0,16.0
2021-04-17,d1ec3213-ae35-4ab3-b45f-72feca0fd5f3,0.0,3.0,3.0
2021-04-17,d4212333-dc53-44f1-a167-d65825a1e727,0.0,3.0,3.0
2021-04-17,d8c45b45-c70a-47d6-81ba-da8e0cfac6e0,0.0,1.0,1.0
2021-04-17,d9f64a07-9c47-4f6e-8bbe-a473a688a735,0.0,6.0,6.0
2021-04-17,db06e5e0-8f6f-45d8-92fd-92ce96992012,0.0,48.0,48.0
2021-04-17,e2adc287-86ec-4341-b43d-13cb91255662,1.0,5.0,6.0
2021-04-17,e3115277-d57b-492c-bf7a-1c432ecb473b,0.0,7.0,7.0
2021-04-17,e81b1231-55bc-488a-abf3-9bf0883430ba,0.0,6.0,6.0
2021-04-17,e97d489f-0cea-4cc3-a049-651da1b567b9,0.0,6.0,6.0
2021-04-17,ebb63a9f-bad7-486c-a79e-393b3d0589d2,1.0,4.0,5.0
2021-04-17,ece0641a-2b44-4cb1-8e31-074dd5fbb4f1,1.0,19.0,20.0
